"","V1"
"4380","FBgn0052650"
"4381","FBgn0052651"
"4382","FBgn0052655"
"4383","FBgn0052656"
"4384","FBgn0052681"
"4385","FBgn0052686"
"4386","FBgn0052693"
"4387","FBgn0052694"
"4388","FBgn0052695"
"4389","FBgn0052712"
"4390","FBgn0052718"
"4391","FBgn0052719"
"4392","FBgn0052720"
"4393","FBgn0052726"
"4394","FBgn0052762"
"4395","FBgn0052767"
"4396","FBgn0052774"
"4397","FBgn0052793"
"4398","FBgn0052801"
"4399","FBgn0052803"
"4400","FBgn0052806"
"4401","FBgn0052808"
"4402","FBgn0052811"
"4403","FBgn0052814"
"4404","FBgn0052815"
"4405","FBgn0052829"
"4406","FBgn0052832"
"4407","FBgn0052845"
"4408","FBgn0052846"
"4409","FBgn0052847"
"4410","FBgn0052855"
"4411","FBgn0052856"
"4412","FBgn0052945"
"4413","FBgn0052971"
"4414","FBgn0052986"
"4415","FBgn0053003"
"4416","FBgn0053017"
"4417","FBgn0053051"
"4418","FBgn0053060"
"4419","FBgn0053062"
"4420","FBgn0053095"
"4421","FBgn0053098"
"4422","FBgn0053107"
"4423","FBgn0053111"
"4424","FBgn0053125"
"4425","FBgn0053136"
"4426","FBgn0053155"
"4427","FBgn0053199"
"4428","FBgn0053200"
"4429","FBgn0053213"
"4430","FBgn0053217"
"4431","FBgn0053229"
"4432","FBgn0053257"
"4433","FBgn0053262"
"4434","FBgn0053278"
"4435","FBgn0053284"
"4436","FBgn0053285"
"4437","FBgn0053293"
"4438","FBgn0053299"
"4439","FBgn0053300"
"4440","FBgn0053302"
"4441","FBgn0053307"
"4442","FBgn0053309"
"4443","FBgn0053349"
"4444","FBgn0053493"
"4445","FBgn0053494"
"4446","FBgn0053530"
"4447","FBgn0053542"
"4448","FBgn0053673"
"4449","FBgn0053680"
"4450","FBgn0053704"
"4451","FBgn0053853"
"4452","FBgn0053856"
"4453","FBgn0053859"
"4454","FBgn0053926"
"4455","FBgn0054007"
"4456","FBgn0054025"
"4457","FBgn0054033"
"4458","FBgn0054034"
"4459","FBgn0054043"
"4460","FBgn0054051"
"4461","FBgn0058160"
"4462","FBgn0058198"
"4463","FBgn0058298"
"4464","FBgn0061197"
"4465","FBgn0061361"
"4466","FBgn0062411"
"4467","FBgn0062412"
"4468","FBgn0062978"
"4469","FBgn0064227"
"4470","FBgn0064912"
"4471","FBgn0065110"
"4472","FBgn0066303"
"4473","FBgn0067782"
"4474","FBgn0067903"
"4475","FBgn0067905"
"4476","FBgn0069913"
"4477","FBgn0069938"
"4478","FBgn0083068"
"4479","FBgn0083936"
"4480","FBgn0083938"
"4481","FBgn0083940"
"4482","FBgn0083953"
"4483","FBgn0083961"
"4484","FBgn0083967"
"4485","FBgn0083970"
"4486","FBgn0083973"
"4487","FBgn0083974"
"4488","FBgn0083977"
"4489","FBgn0083991"
"4490","FBgn0083992"
"4491","FBgn0084001"
"4492","FBgn0085190"
"4493","FBgn0085191"
"4494","FBgn0085192"
"4495","FBgn0085194"
"4496","FBgn0085195"
"4497","FBgn0085197"
"4498","FBgn0085199"
"4499","FBgn0085202"
"4500","FBgn0085203"
"4501","FBgn0085205"
"4502","FBgn0085208"
"4503","FBgn0085209"
"4504","FBgn0085211"
"4505","FBgn0085214"
"4506","FBgn0085219"
"4507","FBgn0085222"
"4508","FBgn0085225"
"4509","FBgn0085227"
"4510","FBgn0085232"
"4511","FBgn0085233"
"4512","FBgn0085234"
"4513","FBgn0085235"
"4514","FBgn0085237"
"4515","FBgn0085239"
"4516","FBgn0085242"
"4517","FBgn0085243"
"4518","FBgn0085245"
"4519","FBgn0085246"
"4520","FBgn0085248"
"4521","FBgn0085249"
"4522","FBgn0085250"
"4523","FBgn0085252"
"4524","FBgn0085253"
"4525","FBgn0085254"
"4526","FBgn0085260"
"4527","FBgn0085261"
"4528","FBgn0085264"
"4529","FBgn0085276"
"4530","FBgn0085277"
"4531","FBgn0085279"
"4532","FBgn0085280"
"4533","FBgn0085282"
"4534","FBgn0085284"
"4535","FBgn0085285"
"4536","FBgn0085292"
"4537","FBgn0085294"
"4538","FBgn0085298"
"4539","FBgn0085306"
"4540","FBgn0085308"
"4541","FBgn0085309"
"4542","FBgn0085310"
"4543","FBgn0085313"
"4544","FBgn0085315"
"4545","FBgn0085317"
"4546","FBgn0085319"
"4547","FBgn0085321"
"4548","FBgn0085325"
"4549","FBgn0085327"
"4550","FBgn0085328"
"4551","FBgn0085331"
"4552","FBgn0085336"
"4553","FBgn0085337"
"4554","FBgn0085339"
"4555","FBgn0085342"
"4556","FBgn0085343"
"4557","FBgn0085356"
"4558","FBgn0085357"
"4559","FBgn0085359"
"4560","FBgn0085360"
"4561","FBgn0085366"
"4562","FBgn0085367"
"4563","FBgn0085400"
"4564","FBgn0085404"
"4565","FBgn0085405"
"4566","FBgn0085411"
"4567","FBgn0085414"
"4568","FBgn0085415"
"4569","FBgn0085417"
"4570","FBgn0085422"
"4571","FBgn0085438"
"4572","FBgn0085446"
"4573","FBgn0085452"
"4574","FBgn0085454"
"4575","FBgn0085459"
"4576","FBgn0085460"
"4577","FBgn0085464"
"4578","FBgn0085474"
"4579","FBgn0085475"
"4580","FBgn0085479"
"4581","FBgn0085482"
"4582","FBgn0085483"
"4583","FBgn0085485"
"4584","FBgn0085489"
"4585","FBgn0085692"
"4586","FBgn0086251"
"4587","FBgn0086265"
"4588","FBgn0086350"
"4589","FBgn0086447"
"4590","FBgn0086519"
"4591","FBgn0086608"
"4592","FBgn0086686"
"4593","FBgn0086758"
"4594","FBgn0086782"
"4595","FBgn0086855"
"4596","FBgn0086856"
"4597","FBgn0086907"
"4598","FBgn0086912"
"4599","FBgn0087008"
"4600","FBgn0087021"
"4601","FBgn0087035"
"4602","FBgn0087039"
"4603","FBgn0243514"
"4604","FBgn0250754"
"4605","FBgn0250821"
"4606","FBgn0250822"
"4607","FBgn0250824"
"4608","FBgn0250825"
"4609","FBgn0250826"
"4610","FBgn0250827"
"4611","FBgn0250831"
"4612","FBgn0250834"
"4613","FBgn0250835"
"4614","FBgn0250844"
"4615","FBgn0250845"
"4616","FBgn0250849"
"4617","FBgn0250867"
"4618","FBgn0250868"
"4619","FBgn0250904"
"4620","FBgn0250908"
"4621","FBgn0250910"
"4622","FBgn0259098"
"4623","FBgn0259148"
"4624","FBgn0259151"
"4625","FBgn0259176"
"4626","FBgn0259183"
"4627","FBgn0259184"
"4628","FBgn0259198"
"4629","FBgn0259202"
"4630","FBgn0259223"
"4631","FBgn0259227"
"4632","FBgn0259238"
"4633","FBgn0259239"
"4634","FBgn0259680"
"4635","FBgn0259682"
"4636","FBgn0259699"
"4637","FBgn0259700"
"4638","FBgn0259701"
"4639","FBgn0259703"
"4640","FBgn0259707"
"4641","FBgn0259713"
"4642","FBgn0259714"
"4643","FBgn0259715"
"4644","FBgn0259717"
"4645","FBgn0259718"
"4646","FBgn0259722"
"4647","FBgn0259725"
"4648","FBgn0259726"
"4649","FBgn0259730"
"4650","FBgn0259731"
"4651","FBgn0259732"
"4652","FBgn0259733"
"4653","FBgn0259737"
"4654","FBgn0259738"
"4655","FBgn0259740"
"4656","FBgn0259823"
"4657","FBgn0259831"
"4658","FBgn0259916"
"4659","FBgn0259932"
"4660","FBgn0259933"
"4661","FBgn0259959"
"4662","FBgn0259962"
"4663","FBgn0259966"
"4664","FBgn0259967"
"4665","FBgn0259968"
"4666","FBgn0259969"
"4667","FBgn0259972"
"4668","FBgn0259973"
"4669","FBgn0259974"
"4670","FBgn0259975"
"4671","FBgn0259977"
"4672","FBgn0259990"
"4673","FBgn0259991"
"4674","FBgn0259992"
"4675","FBgn0260000"
"4676","FBgn0260007"
"4677","FBgn0260222"
"4678","FBgn0260223"
"4679","FBgn0260226"
"4680","FBgn0260229"
"4681","FBgn0260230"
"4682","FBgn0260231"
"4683","FBgn0260233"
"4684","FBgn0260234"
"4685","FBgn0260237"
"4686","FBgn0260238"
"4687","FBgn0260392"
"4688","FBgn0260396"
"4689","FBgn0260400"
"4690","FBgn0260428"
"4691","FBgn0260429"
"4692","FBgn0260451"
"4693","FBgn0260452"
"4694","FBgn0260455"
"4695","FBgn0260458"
"4696","FBgn0260461"
"4697","FBgn0260480"
"4698","FBgn0260713"
"4699","FBgn0260742"
"4700","FBgn0260755"
"4701","FBgn0260756"
"4702","FBgn0260760"
"4703","FBgn0260761"
"4704","FBgn0260762"
"4705","FBgn0260789"
"4706","FBgn0260955"
"4707","FBgn0260967"
"4708","FBgn0260968"
"4709","FBgn0260995"
"4710","FBgn0260996"
"4711","FBgn0261004"
"4712","FBgn0261015"
"4713","FBgn0261019"
"4714","FBgn0261055"
"4715","FBgn0261057"
"4716","FBgn0261059"
"4717","FBgn0261061"
"4718","FBgn0261113"
"4719","FBgn0261267"
"4720","FBgn0261287"
"4721","FBgn0261353"
"4722","FBgn0261356"
"4723","FBgn0261357"
"4724","FBgn0261358"
"4725","FBgn0261501"
"4726","FBgn0261508"
"4727","FBgn0261523"
"4728","FBgn0261526"
"4729","FBgn0261529"
"4730","FBgn0261531"
"4731","FBgn0261538"
"4732","FBgn0261562"
"4733","FBgn0261565"
"4734","FBgn0261566"
"4735","FBgn0261567"
"4736","FBgn0261568"
"4737","FBgn0261582"
"4738","FBgn0261583"
"4739","FBgn0261587"
"4740","FBgn0261614"
"4741","FBgn0261615"
"4742","FBgn0261616"
"4743","FBgn0261627"
"4744","FBgn0261628"
"4745","FBgn0261631"
"4746","FBgn0261635"
"4747","FBgn0261674"
"4748","FBgn0261697"
"4749","FBgn0261704"
"4750","FBgn0261714"
"4751","FBgn0261790"
"4752","FBgn0261793"
"4753","FBgn0261805"
"4754","FBgn0261806"
"4755","FBgn0261807"
"4756","FBgn0261816"
"4757","FBgn0261817"
"4758","FBgn0261830"
"4759","FBgn0261831"
"4760","FBgn0261842"
"4761","FBgn0261847"
"4762","FBgn0261849"
"4763","FBgn0261853"
"4764","FBgn0261860"
"4765","FBgn0261930"
"4766","FBgn0261932"
"4767","FBgn0261975"
"4768","FBgn0261989"
"4769","FBgn0261990"
"4770","FBgn0261991"
"4771","FBgn0261992"
"4772","FBgn0261997"
"4773","FBgn0262000"
"4774","FBgn0262006"
"4775","FBgn0262017"
"4776","FBgn0262020"
"4777","FBgn0262021"
"4778","FBgn0262022"
"4779","FBgn0262024"
"4780","FBgn0262026"
"4781","FBgn0262030"
"4782","FBgn0262035"
"4783","FBgn0262036"
"4784","FBgn0262098"
"4785","FBgn0262099"
"4786","FBgn0262102"
"4787","FBgn0262104"
"4788","FBgn0262123"
"4789","FBgn0262141"
"4790","FBgn0262144"
"4791","FBgn0262150"
"4792","FBgn0262351"
"4793","FBgn0262352"
"4794","FBgn0262353"
"4795","FBgn0262354"
"4796","FBgn0262356"
"4797","FBgn0262358"
"4798","FBgn0262359"
"4799","FBgn0262361"
"4800","FBgn0262362"
"4801","FBgn0262364"
"4802","FBgn0262365"
"4803","FBgn0262366"
"4804","FBgn0262478"
"4805","FBgn0262479"
"4806","FBgn0262480"
"4807","FBgn0262481"
"4808","FBgn0262482"
"4809","FBgn0262487"
"4810","FBgn0262513"
"4811","FBgn0262514"
"4812","FBgn0262524"
"4813","FBgn0262528"
"4814","FBgn0262529"
"4815","FBgn0262530"
"4816","FBgn0262531"
"4817","FBgn0262535"
"4818","FBgn0262540"
"4819","FBgn0262541"
"4820","FBgn0262544"
"4821","FBgn0262547"
"4822","FBgn0262563"
"4823","FBgn0262567"
"4824","FBgn0262568"
"4825","FBgn0262569"
"4826","FBgn0262571"
"4827","FBgn0262574"
"4828","FBgn0262576"
"4829","FBgn0262577"
"4830","FBgn0262581"
"4831","FBgn0262583"
"4832","FBgn0262605"
"4833","FBgn0262607"
"4834","FBgn0262608"
"4835","FBgn0262609"
"4836","FBgn0262611"
"4837","FBgn0262612"
"4838","FBgn0262613"
"4839","FBgn0262623"
"4840","FBgn0262679"
"4841","FBgn0262686"
"4842","FBgn0262731"
"4843","FBgn0262786"
"4844","FBgn0262787"
"4845","FBgn0262788"
"4846","FBgn0262791"
"4847","FBgn0262794"
"4848","FBgn0262807"
"4849","FBgn0262810"
"4850","FBgn0262811"
"4851","FBgn0262813"
"4852","FBgn0262814"
"4853","FBgn0262817"
"4854","FBgn0262819"
"4855","FBgn0262820"
"4856","FBgn0262821"
"4857","FBgn0262823"
"4858","FBgn0262838"
"4859","FBgn0262839"
"4860","FBgn0262840"
"4861","FBgn0262842"
"4862","FBgn0262843"
"4863","FBgn0262844"
"4864","FBgn0262845"
"4865","FBgn0262846"
"4866","FBgn0262854"
"4867","FBgn0262855"
"4868","FBgn0262856"
"4869","FBgn0262857"
"4870","FBgn0262875"
"4871","FBgn0262876"
"4872","FBgn0262877"
"4873","FBgn0262878"
"4874","FBgn0262881"
"4875","FBgn0262882"
"4876","FBgn0262889"
"4877","FBgn0262890"
"4878","FBgn0262893"
"4879","FBgn0262894"
"4880","FBgn0262896"
"4881","FBgn0262899"
"4882","FBgn0262948"
"4883","FBgn0262952"
"4884","FBgn0262960"
"4885","FBgn0262961"
"4886","FBgn0262962"
"4887","FBgn0262966"
"4888","FBgn0262976"
"4889","FBgn0262980"
"4890","FBgn0262982"
"4891","FBgn0262985"
"4892","FBgn0262988"
"4893","FBgn0263004"
"4894","FBgn0263022"
"4895","FBgn0263023"
"4896","FBgn0263024"
"4897","FBgn0263026"
"4898","FBgn0263029"
"4899","FBgn0263030"
"4900","FBgn0263032"
"4901","FBgn0263037"
"4902","FBgn0263042"
"4903","FBgn0263046"
"4904","FBgn0263080"
"4905","FBgn0263081"
"4906","FBgn0263082"
"4907","FBgn0263083"
"4908","FBgn0263084"
"4909","FBgn0263087"
"4910","FBgn0263108"
"4911","FBgn0263114"
"4912","FBgn0263206"
"4913","FBgn0263246"
"4914","FBgn0263249"
"4915","FBgn0263270"
"4916","FBgn0263320"
"4917","FBgn0263321"
"4918","FBgn0263322"
"4919","FBgn0263324"
"4920","FBgn0263326"
"4921","FBgn0263353"
"4922","FBgn0263376"
"4923","FBgn0263386"
"4924","FBgn0263387"
"4925","FBgn0263399"
"4926","FBgn0263400"
"4927","FBgn0263401"
"4928","FBgn0263402"
"4929","FBgn0263403"
"4930","FBgn0263404"
"4931","FBgn0263511"
"4932","FBgn0263585"
"4933","FBgn0263597"
"4934","FBgn0263603"
"4935","FBgn0263608"
"4936","FBgn0263621"
"4937","FBgn0263647"
"4938","FBgn0263654"
"4939","FBgn0263655"
"4940","FBgn0263656"
"4941","FBgn0263667"
"4942","FBgn0263707"
"4943","FBgn0263742"
"4944","FBgn0263743"
"4945","FBgn0263750"
"4946","FBgn0263755"
"4947","FBgn0263761"
"4948","FBgn0263762"
"4949","FBgn0263763"
"4950","FBgn0263773"
"4951","FBgn0263774"
"4952","FBgn0263777"
"4953","FBgn0263841"
"4954","FBgn0263848"
"4955","FBgn0263971"
"4956","FBgn0263982"
"4957","FBgn0263983"
"4958","FBgn0263996"
"4959","FBgn0264081"
"4960","FBgn0264260"
"4961","FBgn0264301"
"4962","FBgn0264303"
"4963","FBgn0264308"
"4964","FBgn0264329"
"4965","FBgn0264330"
"4966","FBgn0264342"
"4967","FBgn0264343"
"4968","FBgn0264361"
"4969","FBgn0264362"
"4970","FBgn0264363"
"4971","FBgn0264377"
"4972","FBgn0264393"
"4973","FBgn0264395"
"4974","FBgn0264426"
"4975","FBgn0264427"
"4976","FBgn0264432"
"4977","FBgn0264433"
"4978","FBgn0264478"
"4979","FBgn0264487"
"4980","FBgn0264503"
"4981","FBgn0264516"
"4982","FBgn0264541"
"4983","FBgn0264543"
"4984","FBgn0264546"
"4985","FBgn0264552"
"4986","FBgn0264563"
"4987","FBgn0264566"
"4988","FBgn0264605"
"4989","FBgn0264696"
"4990","FBgn0264714"
"4991","FBgn0264725"
"4992","FBgn0264738"
"4993","FBgn0264739"
"4994","FBgn0264751"
"4995","FBgn0264815"
"4996","FBgn0264829"
"4997","FBgn0264830"
"4998","FBgn0264836"
"4999","FBgn0264897"
"5000","FBgn0264903"
"5001","FBgn0264911"
"5002","FBgn0264959"
"5003","FBgn0264962"
"5004","FBgn0264988"
"5005","FBgn0265041"
"5006","FBgn0265063"
"5007","FBgn0265084"
"5008","FBgn0265087"
"5009","FBgn0265089"
"5010","FBgn0265139"
"5011","FBgn0265146"
"5012","FBgn0265158"
"5013","FBgn0265180"
"5014","FBgn0265188"
"5015","FBgn0265193"
"5016","FBgn0265197"
"5017","FBgn0265199"
"5018","FBgn0265201"
"5019","FBgn0265256"
"5020","FBgn0265263"
"5021","FBgn0265265"
"5022","FBgn0265269"
"5023","FBgn0265272"
"5024","FBgn0265276"
"5025","FBgn0265313"
"5026","FBgn0265317"
"5027","FBgn0265342"
"5028","FBgn0265362"
"5029","FBgn0265373"
"5030","FBgn0265413"
"5031","FBgn0265417"
"5032","FBgn0265423"
"5033","FBgn0265429"
"5034","FBgn0265455"
"5035","FBgn0265469"
"5036","FBgn0265535"
"5037","FBgn0265538"
"5038","FBgn0265576"
"5039","FBgn0265578"
"5040","FBgn0265579"
"5041","FBgn0265608"
"5042","FBgn0265610"
"5043","FBgn0265623"
"5044","FBgn0265625"
"5045","FBgn0265626"
"5046","FBgn0265627"
"5047","FBgn0265629"
"5048","FBgn0265631"
"5049","FBgn0265632"
"5050","FBgn0265669"
"5051","FBgn0265670"
"5052","FBgn0265714"
"5053","FBgn0265725"
"5054","FBgn0265762"
"5055","FBgn0265785"
"5056","FBgn0265833"
"5057","FBgn0265834"
"5058","FBgn0265835"
"5059","FBgn0265836"
"5060","FBgn0265968"
"5061","FBgn0266047"
"5062","FBgn0266050"
"5063","FBgn0266101"
"5064","FBgn0266163"
"5065","FBgn0266170"
"5066","FBgn0266173"
"5067","FBgn0266174"
"5068","FBgn0266178"
"5069","FBgn0266259"
"5070","FBgn0266261"
"5071","FBgn0266421"
"5072","FBgn0266430"
"5073","FBgn0266431"
"5074","FBgn0266433"
"5075","FBgn0266434"
"5076","FBgn0266436"
"5077","FBgn0266445"
"5078","FBgn0266450"
"5079","FBgn0266454"
"5080","FBgn0266456"
"5081","FBgn0266459"
"5082","FBgn0266486"
"5083","FBgn0266487"
"5084","FBgn0266488"
"5085","FBgn0266489"
"5086","FBgn0266490"
"5087","FBgn0266491"
"5088","FBgn0266492"
"5089","FBgn0266525"
"5090","FBgn0266534"
"5091","FBgn0266538"
"5092","FBgn0266539"
"5093","FBgn0266540"
"5094","FBgn0266591"
"5095","FBgn0266598"
"5096","FBgn0266720"
"5097","FBgn0266722"
"5098","FBgn0266734"
"5099","FBgn0266745"
"5100","FBgn0266811"
"5101","FBgn0266845"
"5102","FBgn0266916"
"5103","FBgn0266962"
"5104","FBgn0266977"
"5105","FBgn0267033"
"5106","FBgn0267104"
"5107","FBgn0267105"
"5108","FBgn0267106"
"5109","FBgn0267163"
"5110","FBgn0267236"
"5111","FBgn0267254"
"5112","FBgn0267255"
"5113","FBgn0267327"
"5114","FBgn0267365"
"5115","FBgn0267383"
"5116","FBgn0267649"
"5117","FBgn0267650"
"5118","FBgn0267651"
"5119","FBgn0267652"
"5120","FBgn0267690"
"5121","FBgn0267709"
"5122","FBgn0267726"
"5123","FBgn0267727"
"5124","FBgn0267964"
"5125","FBgn0267967"
"5126","FBgn0278600"
"5127","FBgn0278604"
"5128","FBgn0283439"
"5129","FBgn0283451"
"5130","FBgn0283467"
"5131","FBgn0283472"
"5132","FBgn0283473"
"5133","FBgn0283521"
"5134","FBgn0283545"
"5135","FBgn0283678"
"5136","FBgn0283728"
"5137","FBgn0284081"
"5138","FBgn0284082"
"5139","FBgn0284083"
"5140","FBgn0284222"
"5141","FBgn0284223"
"5142","FBgn0284224"
"5143","FBgn0284225"
"5144","FBgn0284226"
"5145","FBgn0284227"
"5146","FBgn0284228"
"5147","FBgn0284229"
"5148","FBgn0284230"
"5149","FBgn0284231"
"5150","FBgn0284232"
"5151","FBgn0284233"
"5152","FBgn0284234"
"5153","FBgn0284235"
"5154","FBgn0284236"
"5155","FBgn0284237"
"5156","FBgn0284444"
"5157","FBgn0285892"
"5158","FBgn0285938"
"5159","FBgn0285943"
"5160","FBgn0285971"
"5161","FBgn0286199"
"5162","FBgn0286507"
"5163","FBgn0286741"
"5164","FBgn0286828"
"5165","FBgn0286833"
"5166","FBgn0286872"
"5167","FBgn0286873"
"5168","FBgn0286874"
"5169","FBgn0286875"
"5170","FBgn0286876"
"5171","FBgn0286877"
"5172","FBgn0286893"
"5173","FBgn0286929"
"5174","FBgn0286930"
"5175","FBgn0286931"
"5176","FBgn0286932"
"5177","FBgn0286933"
"5178","FBgn0286939"
"5179","FBgn0286940"
"5180","FBgn0286941"
"5181","FBgn0286977"
"5182","FBgn0287185"
"5183","FBgn0287210"
"5184","FBgn0287211"
"5185","FBgn0287212"
"5186","FBgn0287213"
"5187","FBgn0287218"
"5188","FBgn0287423"
"5189","FBgn0287454"
"5190","FBgn0287586"
"5191","FBgn0287587"
"5192","FBgn0287588"
"5193","FBgn0287589"
"5194","FBgn0287590"
"5195","FBgn0287592"
"5196","FBgn0287595"
"5197","FBgn0287596"
"5198","FBgn0287598"
"5199","FBgn0287599"
