"","V1"
"5694","TC013285"
"5695","TC013286"
"5696","TC013287"
"5697","TC013288"
"5698","TC013292"
"5699","TC013297"
"5700","TC013298"
"5701","TC013299"
"5702","TC013300"
"5703","TC013302"
"5704","TC013305"
"5705","TC013315"
"5706","TC013317"
"5707","TC013330"
"5708","TC013333"
"5709","TC013334"
"5710","TC013345"
"5711","TC013354"
"5712","TC013358"
"5713","TC013363"
"5714","TC013364"
"5715","TC013366"
"5716","TC013368"
"5717","TC013373"
"5718","TC013374"
"5719","TC013375"
"5720","TC013383"
"5721","TC013386"
"5722","TC013387"
"5723","TC013388"
"5724","TC013392"
"5725","TC013393"
"5726","TC013406"
"5727","TC013418"
"5728","TC013423"
"5729","TC013424"
"5730","TC013426"
"5731","TC013429"
"5732","TC013434"
"5733","TC013435"
"5734","TC013436"
"5735","TC013438"
"5736","TC013439"
"5737","TC013440"
"5738","TC013441"
"5739","TC013443"
"5740","TC013444"
"5741","TC013452"
"5742","TC013459"
"5743","TC013461"
"5744","TC013465"
"5745","TC013468"
"5746","TC013471"
"5747","TC013478"
"5748","TC013481"
"5749","TC013485"
"5750","TC013496"
"5751","TC013498"
"5752","TC013499"
"5753","TC013502"
"5754","TC013510"
"5755","TC013512"
"5756","TC013514"
"5757","TC013518"
"5758","TC013520"
"5759","TC013533"
"5760","TC013537"
"5761","TC013539"
"5762","TC013540"
"5763","TC013549"
"5764","TC013554"
"5765","TC013557"
"5766","TC013558"
"5767","TC013577"
"5768","TC013583"
"5769","TC013588"
"5770","TC013615"
"5771","TC013617"
"5772","TC013618"
"5773","TC013619"
"5774","TC013621"
"5775","TC013636"
"5776","TC013637"
"5777","TC013638"
"5778","TC013640"
"5779","TC013641"
"5780","TC013642"
"5781","TC013644"
"5782","TC013645"
"5783","TC013651"
"5784","TC013656"
"5785","TC013657"
"5786","TC013666"
"5787","TC013672"
"5788","TC013674"
"5789","TC013675"
"5790","TC013678"
"5791","TC013688"
"5792","TC013696"
"5793","TC013706"
"5794","TC013725"
"5795","TC013729"
"5796","TC013730"
"5797","TC013732"
"5798","TC013746"
"5799","TC013757"
"5800","TC013758"
"5801","TC013761"
"5802","TC013764"
"5803","TC013768"
"5804","TC013769"
"5805","TC013777"
"5806","TC013778"
"5807","TC013783"
"5808","TC013797"
"5809","TC013813"
"5810","TC013815"
"5811","TC013818"
"5812","TC013836"
"5813","TC013841"
"5814","TC013844"
"5815","TC013851"
"5816","TC013852"
"5817","TC013854"
"5818","TC013856"
"5819","TC013864"
"5820","TC013877"
"5821","TC013881"
"5822","TC013886"
"5823","TC013894"
"5824","TC013895"
"5825","TC013898"
"5826","TC013903"
"5827","TC013910"
"5828","TC013919"
"5829","TC013926"
"5830","TC013929"
"5831","TC013934"
"5832","TC013935"
"5833","TC013936"
"5834","TC013938"
"5835","TC013950"
"5836","TC013952"
"5837","TC013957"
"5838","TC013958"
"5839","TC013961"
"5840","TC013964"
"5841","TC013965"
"5842","TC013972"
"5843","TC013973"
"5844","TC013981"
"5845","TC013983"
"5846","TC013984"
"5847","TC013991"
"5848","TC013996"
"5849","TC013999"
"5850","TC014001"
"5851","TC014002"
"5852","TC014003"
"5853","TC014004"
"5854","TC014010"
"5855","TC014016"
"5856","TC014021"
"5857","TC014032"
"5858","TC014043"
"5859","TC014045"
"5860","TC014049"
"5861","TC014050"
"5862","TC014057"
"5863","TC014058"
"5864","TC014059"
"5865","TC014061"
"5866","TC014062"
"5867","TC014063"
"5868","TC014064"
"5869","TC014066"
"5870","TC014070"
"5871","TC014071"
"5872","TC014085"
"5873","TC014102"
"5874","TC014108"
"5875","TC014117"
"5876","TC014118"
"5877","TC014122"
"5878","TC014123"
"5879","TC014131"
"5880","TC014138"
"5881","TC014140"
"5882","TC014141"
"5883","TC014148"
"5884","TC014161"
"5885","TC014164"
"5886","TC014176"
"5887","TC014178"
"5888","TC014194"
"5889","TC014195"
"5890","TC014204"
"5891","TC014206"
"5892","TC014212"
"5893","TC014216"
"5894","TC014221"
"5895","TC014232"
"5896","TC014235"
"5897","TC014255"
"5898","TC014256"
"5899","TC014259"
"5900","TC014262"
"5901","TC014263"
"5902","TC014264"
"5903","TC014276"
"5904","TC014277"
"5905","TC014278"
"5906","TC014292"
"5907","TC014302"
"5908","TC014304"
"5909","TC014306"
"5910","TC014307"
"5911","TC014312"
"5912","TC014315"
"5913","TC014316"
"5914","TC014320"
"5915","TC014324"
"5916","TC014331"
"5917","TC014332"
"5918","TC014349"
"5919","TC014354"
"5920","TC014355"
"5921","TC014357"
"5922","TC014358"
"5923","TC014367"
"5924","TC014370"
"5925","TC014390"
"5926","TC014392"
"5927","TC014399"
"5928","TC014406"
"5929","TC014411"
"5930","TC014418"
"5931","TC014426"
"5932","TC014429"
"5933","TC014446"
"5934","TC014448"
"5935","TC014449"
"5936","TC014450"
"5937","TC014451"
"5938","TC014463"
"5939","TC014464"
"5940","TC014469"
"5941","TC014479"
"5942","TC014481"
"5943","TC014496"
"5944","TC014504"
"5945","TC014508"
"5946","TC014510"
"5947","TC014520"
"5948","TC014521"
"5949","TC014531"
"5950","TC014532"
"5951","TC014533"
"5952","TC014545"
"5953","TC014555"
"5954","TC014558"
"5955","TC014565"
"5956","TC014567"
"5957","TC014569"
"5958","TC014570"
"5959","TC014576"
"5960","TC014577"
"5961","TC014578"
"5962","TC014585"
"5963","TC014597"
"5964","TC014598"
"5965","TC014608"
"5966","TC014611"
"5967","TC014613"
"5968","TC014614"
"5969","TC014615"
"5970","TC014617"
"5971","TC014618"
"5972","TC014619"
"5973","TC014628"
"5974","TC014642"
"5975","TC014643"
"5976","TC014649"
"5977","TC014654"
"5978","TC014657"
"5979","TC014663"
"5980","TC014665"
"5981","TC014666"
"5982","TC014667"
"5983","TC014669"
"5984","TC014670"
"5985","TC014671"
"5986","TC014688"
"5987","TC014694"
"5988","TC014703"
"5989","TC014709"
"5990","TC014718"
"5991","TC014719"
"5992","TC014722"
"5993","TC014724"
"5994","TC014738"
"5995","TC014739"
"5996","TC014744"
"5997","TC014745"
"5998","TC014764"
"5999","TC014765"
"6000","TC014766"
"6001","TC014778"
"6002","TC014784"
"6003","TC014799"
"6004","TC014803"
"6005","TC014805"
"6006","TC014818"
"6007","TC014856"
"6008","TC014861"
"6009","TC014866"
"6010","TC014867"
"6011","TC014888"
"6012","TC014892"
"6013","TC014906"
"6014","TC014912"
"6015","TC014916"
"6016","TC014917"
"6017","TC014928"
"6018","TC014938"
"6019","TC014940"
"6020","TC014941"
"6021","TC014943"
"6022","TC014951"
"6023","TC014958"
"6024","TC014959"
"6025","TC014964"
"6026","TC014967"
"6027","TC014969"
"6028","TC014985"
"6029","TC014991"
"6030","TC014997"
"6031","TC015004"
"6032","TC015017"
"6033","TC015020"
"6034","TC015023"
"6035","TC015025"
"6036","TC015026"
"6037","TC015036"
"6038","TC015039"
"6039","TC015053"
"6040","TC015055"
"6041","TC015062"
"6042","TC015076"
"6043","TC015090"
"6044","TC015091"
"6045","TC015097"
"6046","TC015107"
"6047","TC015115"
"6048","TC015116"
"6049","TC015123"
"6050","TC015125"
"6051","TC015126"
"6052","TC015128"
"6053","TC015143"
"6054","TC015147"
"6055","TC015155"
"6056","TC015156"
"6057","TC015166"
"6058","TC015169"
"6059","TC015186"
"6060","TC015196"
"6061","TC015201"
"6062","TC015206"
"6063","TC015212"
"6064","TC015222"
"6065","TC015233"
"6066","TC015239"
"6067","TC015242"
"6068","TC015246"
"6069","TC015247"
"6070","TC015249"
"6071","TC015298"
"6072","TC015312"
"6073","TC015313"
"6074","TC015315"
"6075","TC015330"
"6076","TC015347"
"6077","TC015352"
"6078","TC015356"
"6079","TC015372"
"6080","TC015373"
"6081","TC015406"
"6082","TC015421"
"6083","TC015437"
"6084","TC015438"
"6085","TC015475"
"6086","TC015476"
"6087","TC015485"
"6088","TC015486"
"6089","TC015488"
"6090","TC015489"
"6091","TC015504"
"6092","TC015507"
"6093","TC015508"
"6094","TC015515"
"6095","TC015527"
"6096","TC015533"
"6097","TC015534"
"6098","TC015555"
"6099","TC015563"
"6100","TC015565"
"6101","TC015586"
"6102","TC015588"
"6103","TC015592"
"6104","TC015593"
"6105","TC015606"
"6106","TC015611"
"6107","TC015612"
"6108","TC015635"
"6109","TC015641"
"6110","TC015646"
"6111","TC015648"
"6112","TC015665"
"6113","TC015669"
"6114","TC015694"
"6115","TC015697"
"6116","TC015710"
"6117","TC015716"
"6118","TC015734"
"6119","TC015736"
"6120","TC015737"
"6121","TC015738"
"6122","TC015739"
"6123","TC015740"
"6124","TC015741"
"6125","TC015744"
"6126","TC015745"
"6127","TC015746"
"6128","TC015752"
"6129","TC015757"
"6130","TC015761"
"6131","TC015787"
"6132","TC015797"
"6133","TC015798"
"6134","TC015803"
"6135","TC015806"
"6136","TC015816"
"6137","TC015836"
"6138","TC015851"
"6139","TC015860"
"6140","TC015863"
"6141","TC015865"
"6142","TC015873"
"6143","TC015875"
"6144","TC015876"
"6145","TC015882"
"6146","TC015894"
"6147","TC015906"
"6148","TC015909"
"6149","TC015924"
"6150","TC015927"
"6151","TC015950"
"6152","TC015951"
"6153","TC015953"
"6154","TC015958"
"6155","TC015968"
"6156","TC015969"
"6157","TC015970"
"6158","TC015999"
"6159","TC016004"
"6160","TC016012"
"6161","TC016014"
"6162","TC016015"
"6163","TC016035"
"6164","TC016036"
"6165","TC016038"
"6166","TC016039"
"6167","TC016042"
"6168","TC016052"
"6169","TC016054"
"6170","TC016058"
"6171","TC016059"
"6172","TC016063"
"6173","TC016071"
"6174","TC016080"
"6175","TC016091"
"6176","TC016094"
"6177","TC016104"
"6178","TC016113"
"6179","TC016116"
"6180","TC016119"
"6181","TC016142"
"6182","TC016154"
"6183","TC016168"
"6184","TC016172"
"6185","TC016191"
"6186","TC016193"
"6187","TC016205"
"6188","TC016207"
"6189","TC016217"
"6190","TC016226"
"6191","TC016234"
"6192","TC016260"
"6193","TC016261"
"6194","TC016262"
"6195","TC016263"
"6196","TC016264"
"6197","TC016265"
"6198","TC016266"
"6199","TC016267"
"6200","TC016268"
"6201","TC016271"
"6202","TC016273"
"6203","TC016275"
"6204","TC016277"
"6205","TC016294"
"6206","TC016297"
"6207","TC016302"
"6208","TC016307"
"6209","TC016312"
"6210","TC016319"
"6211","TC016326"
"6212","TC016336"
"6213","TC016343"
"6214","TC016353"
"6215","TC016354"
"6216","TC016356"
"6217","TC016359"
"6218","TC016362"
"6219","TC016371"
"6220","TC016374"
"6221","TC016381"
"6222","TC016382"
"6223","TC016385"
"6224","TC016387"
"6225","TC016389"
"6226","TC016392"
"6227","TC016393"
"6228","TC016396"
"6229","TC016401"
"6230","TC016405"
"6231","TC016411"
"6232","TC016412"
"6233","TC030101"
"6234","TC030103"
"6235","TC030190"
"6236","TC030245"
"6237","TC030255"
"6238","TC030638"
"6239","TC030654"
"6240","TC030661"
"6241","TC030668"
"6242","TC030880"
"6243","TC030881"
"6244","TC030892"
"6245","TC030897"
"6246","TC030905"
"6247","TC030910"
"6248","TC030918"
"6249","TC030919"
"6250","TC030922"
"6251","TC030938"
"6252","TC030949"
"6253","TC030951"
"6254","TC030956"
"6255","TC030976"
"6256","TC030978"
"6257","TC030987"
"6258","TC030988"
"6259","TC030990"
"6260","TC030992"
"6261","TC030993"
"6262","TC030994"
"6263","TC031007"
"6264","TC031017"
"6265","TC031021"
"6266","TC031022"
"6267","TC031027"
"6268","TC031028"
"6269","TC031031"
"6270","TC031033"
"6271","TC031037"
"6272","TC031038"
"6273","TC031039"
"6274","TC031045"
"6275","TC031047"
"6276","TC031056"
"6277","TC031062"
"6278","TC031067"
"6279","TC031069"
"6280","TC031073"
"6281","TC031098"
"6282","TC031102"
"6283","TC031109"
"6284","TC031110"
"6285","TC031111"
"6286","TC031114"
"6287","TC031115"
"6288","TC031119"
"6289","TC031128"
"6290","TC031129"
"6291","TC031134"
"6292","TC031141"
"6293","TC031142"
"6294","TC031147"
"6295","TC031154"
"6296","TC031156"
"6297","TC031161"
"6298","TC031164"
"6299","TC031166"
"6300","TC031170"
"6301","TC031177"
"6302","TC031182"
"6303","TC031188"
"6304","TC031192"
"6305","TC031197"
"6306","TC031199"
"6307","TC031201"
"6308","TC031223"
"6309","TC031228"
"6310","TC031232"
"6311","TC031233"
"6312","TC031240"
"6313","TC031241"
"6314","TC031244"
"6315","TC031248"
"6316","TC031251"
"6317","TC031265"
"6318","TC031273"
"6319","TC031274"
"6320","TC031276"
"6321","TC031286"
"6322","TC031308"
"6323","TC031310"
"6324","TC031311"
"6325","TC031313"
"6326","TC031317"
"6327","TC031331"
"6328","TC031332"
"6329","TC031340"
"6330","TC031353"
"6331","TC031363"
"6332","TC031366"
"6333","TC031369"
"6334","TC031370"
"6335","TC031372"
"6336","TC031374"
"6337","TC031376"
"6338","TC031377"
"6339","TC031378"
"6340","TC031379"
"6341","TC031381"
"6342","TC031383"
"6343","TC031385"
"6344","TC031387"
"6345","TC031388"
"6346","TC031389"
"6347","TC031390"
"6348","TC031394"
"6349","TC031395"
"6350","TC031401"
"6351","TC031405"
"6352","TC031407"
"6353","TC031409"
"6354","TC031410"
"6355","TC031417"
"6356","TC031419"
"6357","TC031420"
"6358","TC031423"
"6359","TC031429"
"6360","TC031433"
"6361","TC031434"
"6362","TC031435"
"6363","TC031439"
"6364","TC031440"
"6365","TC031441"
"6366","TC031443"
"6367","TC031452"
"6368","TC031456"
"6369","TC031458"
"6370","TC031459"
"6371","TC031462"
"6372","TC031463"
"6373","TC031465"
"6374","TC031467"
"6375","TC031469"
"6376","TC031470"
"6377","TC031471"
"6378","TC031472"
"6379","TC031475"
"6380","TC031478"
"6381","TC031482"
"6382","TC031487"
"6383","TC031488"
"6384","TC031490"
"6385","TC031493"
"6386","TC031500"
"6387","TC031505"
"6388","TC031507"
"6389","TC031510"
"6390","TC031517"
"6391","TC031521"
"6392","TC031523"
"6393","TC031527"
"6394","TC031529"
"6395","TC031531"
"6396","TC031532"
"6397","TC031533"
"6398","TC031534"
"6399","TC031535"
"6400","TC031540"
"6401","TC031544"
"6402","TC031550"
"6403","TC031551"
"6404","TC031552"
"6405","TC031553"
"6406","TC031554"
"6407","TC031559"
"6408","TC031562"
"6409","TC031563"
"6410","TC031566"
"6411","TC031568"
"6412","TC031570"
"6413","TC031571"
"6414","TC031572"
"6415","TC031574"
"6416","TC031575"
"6417","TC031576"
"6418","TC031586"
"6419","TC031591"
"6420","TC031595"
"6421","TC031598"
"6422","TC031603"
"6423","TC031606"
"6424","TC031607"
"6425","TC031617"
"6426","TC031618"
"6427","TC031622"
"6428","TC031626"
"6429","TC031627"
"6430","TC031633"
"6431","TC031634"
"6432","TC031635"
"6433","TC031643"
"6434","TC031644"
"6435","TC031646"
"6436","TC031647"
"6437","TC031651"
"6438","TC031652"
"6439","TC031654"
"6440","TC031659"
"6441","TC031673"
"6442","TC031674"
"6443","TC031675"
"6444","TC031681"
"6445","TC031682"
"6446","TC031683"
"6447","TC031684"
"6448","TC031686"
"6449","TC031687"
"6450","TC031691"
"6451","TC031693"
"6452","TC031694"
"6453","TC031698"
"6454","TC031705"
"6455","TC031706"
"6456","TC031720"
"6457","TC031724"
"6458","TC031728"
"6459","TC031730"
"6460","TC031731"
"6461","TC031734"
"6462","TC031740"
"6463","TC031741"
"6464","TC031744"
"6465","TC031746"
"6466","TC031748"
"6467","TC031749"
"6468","TC031751"
"6469","TC031752"
"6470","TC031753"
"6471","TC031755"
"6472","TC031759"
"6473","TC031769"
"6474","TC031770"
"6475","TC031771"
"6476","TC031773"
"6477","TC031774"
"6478","TC031790"
"6479","TC031791"
"6480","TC031792"
"6481","TC031793"
"6482","TC031796"
"6483","TC031797"
"6484","TC031798"
"6485","TC031802"
"6486","TC031809"
"6487","TC031810"
"6488","TC031811"
"6489","TC031813"
"6490","TC031815"
"6491","TC031816"
"6492","TC031817"
"6493","TC031818"
"6494","TC031819"
"6495","TC031820"
"6496","TC031821"
"6497","TC031827"
"6498","TC031829"
"6499","TC031833"
"6500","TC031836"
"6501","TC031837"
"6502","TC031852"
"6503","TC031857"
"6504","TC031858"
"6505","TC031862"
"6506","TC031863"
"6507","TC031866"
"6508","TC031874"
"6509","TC031883"
"6510","TC031888"
"6511","TC031891"
"6512","TC031892"
"6513","TC031895"
"6514","TC031896"
"6515","TC031902"
"6516","TC031920"
"6517","TC031921"
"6518","TC031924"
"6519","TC031927"
"6520","TC031928"
"6521","TC031930"
"6522","TC031940"
"6523","TC031944"
"6524","TC031945"
"6525","TC031954"
"6526","TC031956"
"6527","TC031961"
"6528","TC031962"
"6529","TC031969"
"6530","TC031973"
"6531","TC031974"
"6532","TC031975"
"6533","TC031976"
"6534","TC031978"
"6535","TC031983"
"6536","TC031985"
"6537","TC031987"
"6538","TC031991"
"6539","TC031994"
"6540","TC032003"
"6541","TC032004"
"6542","TC032008"
"6543","TC032009"
"6544","TC032014"
"6545","TC032015"
"6546","TC032016"
"6547","TC032017"
"6548","TC032026"
"6549","TC032027"
"6550","TC032029"
"6551","TC032036"
"6552","TC032039"
"6553","TC032043"
"6554","TC032045"
"6555","TC032048"
"6556","TC032052"
"6557","TC032060"
"6558","TC032064"
"6559","TC032076"
"6560","TC032077"
"6561","TC032078"
"6562","TC032081"
"6563","TC032082"
"6564","TC032083"
"6565","TC032084"
"6566","TC032085"
"6567","TC032087"
"6568","TC032088"
"6569","TC032090"
"6570","TC032093"
"6571","TC032096"
"6572","TC032099"
"6573","TC032100"
"6574","TC032101"
"6575","TC032102"
"6576","TC032103"
"6577","TC032104"
"6578","TC032105"
"6579","TC032106"
"6580","TC032107"
"6581","TC032108"
"6582","TC032109"
"6583","TC032119"
"6584","TC032120"
"6585","TC032123"
"6586","TC032128"
"6587","TC032132"
"6588","TC032140"
"6589","TC032142"
"6590","TC032144"
"6591","TC032146"
"6592","TC032154"
"6593","TC032157"
"6594","TC032160"
"6595","TC032164"
"6596","TC032167"
"6597","TC032168"
"6598","TC032170"
"6599","TC032171"
"6600","TC032173"
"6601","TC032175"
"6602","TC032182"
"6603","TC032183"
"6604","TC032185"
"6605","TC032188"
"6606","TC032189"
"6607","TC032191"
"6608","TC032192"
"6609","TC032199"
"6610","TC032200"
"6611","TC032205"
"6612","TC032210"
"6613","TC032211"
"6614","TC032212"
"6615","TC032213"
"6616","TC032217"
"6617","TC032218"
"6618","TC032226"
"6619","TC032228"
"6620","TC032232"
"6621","TC032233"
"6622","TC032234"
"6623","TC032235"
"6624","TC032236"
"6625","TC032237"
"6626","TC032239"
"6627","TC032240"
"6628","TC032243"
"6629","TC032244"
"6630","TC032254"
"6631","TC032259"
"6632","TC032260"
"6633","TC032263"
"6634","TC032265"
"6635","TC032267"
"6636","TC032279"
"6637","TC032289"
"6638","TC032292"
"6639","TC032300"
"6640","TC032303"
"6641","TC032309"
"6642","TC032315"
"6643","TC032316"
"6644","TC032317"
"6645","TC032318"
"6646","TC032320"
"6647","TC032321"
"6648","TC032322"
"6649","TC032328"
"6650","TC032333"
"6651","TC032334"
"6652","TC032335"
"6653","TC032345"
"6654","TC032347"
"6655","TC032350"
"6656","TC032351"
"6657","TC032352"
"6658","TC032354"
"6659","TC032360"
"6660","TC032361"
"6661","TC032362"
"6662","TC032366"
"6663","TC032367"
"6664","TC032371"
"6665","TC032372"
"6666","TC032373"
"6667","TC032376"
"6668","TC032383"
"6669","TC032385"
"6670","TC032386"
"6671","TC032391"
"6672","TC032395"
"6673","TC032401"
"6674","TC032402"
"6675","TC032403"
"6676","TC032405"
"6677","TC032407"
"6678","TC032408"
"6679","TC032409"
"6680","TC032410"
"6681","TC032414"
"6682","TC032416"
"6683","TC032417"
"6684","TC032420"
"6685","TC032421"
"6686","TC032422"
"6687","TC032427"
"6688","TC032428"
"6689","TC032430"
"6690","TC032432"
"6691","TC032438"
"6692","TC032439"
"6693","TC032440"
"6694","TC032441"
"6695","TC032442"
"6696","TC032444"
"6697","TC032445"
"6698","TC032446"
"6699","TC032447"
"6700","TC032449"
"6701","TC032450"
"6702","TC032452"
"6703","TC032453"
"6704","TC032455"
"6705","TC032456"
"6706","TC032457"
"6707","TC032458"
"6708","TC032459"
"6709","TC032460"
"6710","TC032462"
"6711","TC032463"
"6712","TC032467"
"6713","TC032468"
"6714","TC032469"
"6715","TC032472"
"6716","TC032476"
"6717","TC032481"
"6718","TC032482"
"6719","TC032483"
"6720","TC032484"
"6721","TC032485"
"6722","TC032490"
"6723","TC032491"
"6724","TC032494"
"6725","TC032501"
"6726","TC032505"
"6727","TC032511"
"6728","TC032514"
"6729","TC032515"
"6730","TC032518"
"6731","TC032521"
"6732","TC032524"
"6733","TC032526"
"6734","TC032529"
"6735","TC032530"
"6736","TC032531"
"6737","TC032532"
"6738","TC032533"
"6739","TC032534"
"6740","TC032536"
"6741","TC032537"
"6742","TC032540"
"6743","TC032545"
"6744","TC032550"
"6745","TC032552"
"6746","TC032554"
"6747","TC032558"
"6748","TC032562"
"6749","TC032564"
"6750","TC032580"
"6751","TC032587"
"6752","TC032591"
"6753","TC032594"
"6754","TC032599"
"6755","TC032601"
"6756","TC032602"
"6757","TC032603"
"6758","TC032607"
"6759","TC032611"
"6760","TC032613"
"6761","TC032614"
"6762","TC032618"
"6763","TC032621"
"6764","TC032623"
"6765","TC032625"
"6766","TC032627"
"6767","TC032632"
"6768","TC032633"
"6769","TC032634"
"6770","TC032638"
"6771","TC032641"
"6772","TC032647"
"6773","TC032655"
"6774","TC032659"
"6775","TC032661"
"6776","TC032663"
"6777","TC032669"
"6778","TC032672"
"6779","TC032673"
"6780","TC032675"
"6781","TC032678"
"6782","TC032679"
"6783","TC032681"
"6784","TC032685"
"6785","TC032697"
"6786","TC032698"
"6787","TC032705"
"6788","TC032707"
"6789","TC032712"
"6790","TC032715"
"6791","TC032718"
"6792","TC032720"
"6793","TC032727"
"6794","TC032731"
"6795","TC032735"
"6796","TC032738"
"6797","TC032741"
"6798","TC032742"
"6799","TC032743"
"6800","TC032744"
"6801","TC032749"
"6802","TC032752"
"6803","TC032754"
"6804","TC032758"
"6805","TC032766"
"6806","TC032767"
"6807","TC032768"
"6808","TC032770"
"6809","TC032781"
"6810","TC032782"
"6811","TC032791"
"6812","TC032796"
"6813","TC032799"
"6814","TC032800"
"6815","TC032804"
"6816","TC032805"
"6817","TC032808"
"6818","TC032809"
"6819","TC032810"
"6820","TC032812"
"6821","TC032825"
"6822","TC032826"
"6823","TC032827"
"6824","TC032831"
"6825","TC032834"
"6826","TC032836"
"6827","TC032837"
"6828","TC032841"
"6829","TC032842"
"6830","TC032847"
"6831","TC032849"
"6832","TC032850"
"6833","TC032852"
"6834","TC032854"
"6835","TC032861"
"6836","TC032862"
"6837","TC032863"
"6838","TC032864"
"6839","TC032866"
"6840","TC032867"
"6841","TC032868"
"6842","TC032870"
"6843","TC032871"
"6844","TC032872"
"6845","TC032873"
"6846","TC032879"
"6847","TC032880"
"6848","TC032881"
"6849","TC032885"
"6850","TC032886"
"6851","TC032887"
"6852","TC032892"
"6853","TC032894"
"6854","TC032895"
"6855","TC032898"
"6856","TC032899"
"6857","TC032900"
"6858","TC032903"
"6859","TC032907"
"6860","TC032914"
"6861","TC032915"
"6862","TC032920"
"6863","TC032924"
"6864","TC032925"
"6865","TC032928"
"6866","TC032929"
"6867","TC032931"
"6868","TC032933"
"6869","TC032941"
"6870","TC032942"
"6871","TC032947"
"6872","TC032948"
"6873","TC032949"
"6874","TC032956"
"6875","TC032958"
"6876","TC032959"
"6877","TC032961"
"6878","TC032965"
"6879","TC032975"
"6880","TC032976"
"6881","TC032979"
"6882","TC032983"
"6883","TC032984"
"6884","TC032989"
"6885","TC032994"
"6886","TC032996"
"6887","TC032997"
"6888","TC033008"
"6889","TC033013"
"6890","TC033020"
"6891","TC033021"
"6892","TC033024"
"6893","TC033025"
"6894","TC033029"
"6895","TC033030"
"6896","TC033033"
"6897","TC033034"
"6898","TC033036"
"6899","TC033039"
"6900","TC033042"
"6901","TC033043"
"6902","TC033049"
"6903","TC033051"
"6904","TC033054"
"6905","TC033055"
"6906","TC033059"
"6907","TC033062"
"6908","TC033063"
"6909","TC033075"
"6910","TC033076"
"6911","TC033078"
"6912","TC033080"
"6913","TC033081"
"6914","TC033084"
"6915","TC033087"
"6916","TC033088"
"6917","TC033089"
"6918","TC033090"
"6919","TC033091"
"6920","TC033094"
"6921","TC033097"
"6922","TC033108"
"6923","TC033109"
"6924","TC033111"
"6925","TC033114"
"6926","TC033121"
"6927","TC033124"
"6928","TC033127"
"6929","TC033130"
"6930","TC033131"
"6931","TC033132"
"6932","TC033133"
"6933","TC033135"
"6934","TC033136"
"6935","TC033139"
"6936","TC033140"
"6937","TC033145"
"6938","TC033146"
"6939","TC033147"
"6940","TC033154"
"6941","TC033155"
"6942","TC033156"
"6943","TC033157"
"6944","TC033160"
"6945","TC033161"
"6946","TC033164"
"6947","TC033167"
"6948","TC033168"
"6949","TC033170"
"6950","TC033175"
"6951","TC033176"
"6952","TC033178"
"6953","TC033181"
"6954","TC033185"
"6955","TC033189"
"6956","TC033190"
"6957","TC033191"
"6958","TC033197"
"6959","TC033200"
"6960","TC033202"
"6961","TC033204"
"6962","TC033207"
"6963","TC033215"
"6964","TC033216"
"6965","TC033218"
"6966","TC033229"
"6967","TC033231"
"6968","TC033235"
"6969","TC033236"
"6970","TC033239"
"6971","TC033241"
"6972","TC033246"
"6973","TC033248"
"6974","TC033249"
"6975","TC033250"
"6976","TC033253"
"6977","TC033260"
"6978","TC033261"
"6979","TC033262"
"6980","TC033267"
"6981","TC033269"
"6982","TC033270"
"6983","TC033278"
"6984","TC033285"
"6985","TC033288"
"6986","TC033289"
"6987","TC033290"
"6988","TC033291"
"6989","TC033293"
"6990","TC033304"
"6991","TC033305"
"6992","TC033310"
"6993","TC033313"
"6994","TC033319"
"6995","TC033320"
"6996","TC033322"
"6997","TC033323"
"6998","TC033324"
"6999","TC033328"
"7000","TC033330"
"7001","TC033337"
"7002","TC033346"
"7003","TC033347"
"7004","TC033351"
"7005","TC033353"
"7006","TC033357"
"7007","TC033358"
"7008","TC033359"
"7009","TC033360"
"7010","TC033367"
"7011","TC033377"
"7012","TC033381"
"7013","TC033383"
"7014","TC033388"
"7015","TC033394"
"7016","TC033395"
"7017","TC033396"
"7018","TC033400"
"7019","TC033402"
"7020","TC033409"
"7021","TC033416"
"7022","TC033422"
"7023","TC033433"
"7024","TC033438"
"7025","TC033439"
"7026","TC033440"
"7027","TC033448"
"7028","TC033451"
"7029","TC033458"
"7030","TC033459"
"7031","TC033460"
"7032","TC033462"
"7033","TC033470"
"7034","TC033474"
"7035","TC033478"
"7036","TC033479"
"7037","TC033482"
"7038","TC033487"
"7039","TC033488"
"7040","TC033492"
"7041","TC033495"
"7042","TC033518"
"7043","TC033519"
"7044","TC033520"
"7045","TC033523"
"7046","TC033526"
"7047","TC033527"
"7048","TC033528"
"7049","TC033530"
"7050","TC033533"
"7051","TC033534"
"7052","TC033535"
"7053","TC033537"
"7054","TC033538"
"7055","TC033539"
"7056","TC033540"
"7057","TC033541"
"7058","TC033543"
"7059","TC033544"
"7060","TC033546"
"7061","TC033551"
"7062","TC033553"
"7063","TC033556"
"7064","TC033557"
"7065","TC033560"
"7066","TC033565"
"7067","TC033568"
"7068","TC033569"
"7069","TC033572"
"7070","TC033573"
"7071","TC033575"
"7072","TC033578"
"7073","TC033586"
"7074","TC033593"
"7075","TC033601"
"7076","TC033606"
"7077","TC033607"
"7078","TC033611"
"7079","TC033619"
"7080","TC033621"
"7081","TC033623"
"7082","TC033625"
"7083","TC033629"
"7084","TC033632"
"7085","TC033636"
"7086","TC033642"
"7087","TC033644"
"7088","TC033646"
"7089","TC033647"
"7090","TC033652"
"7091","TC033653"
"7092","TC033654"
